cond,day,file,fov,z_idx,z_frac,S.o,A.n,Vd/Vp,F.n,P.g
DH,6,241018_HOBIC24_5Spezies_FISH,14,17,0.17,0.22064664959907532,0.27729713916778564,0.3066103160381317,0.05304640159010887,0.14239944517612457
DH,6,241018_HOBIC24_5Spezies_FISH,14,18,0.18,0.21944904327392578,0.2821425795555115,0.3057766854763031,0.05409985035657883,0.13853192329406738
DH,6,241018_HOBIC24_5Spezies_FISH,14,19,0.19,0.22211115062236786,0.2793724536895752,0.306617796421051,0.05509784072637558,0.13680079579353333
DH,6,241018_HOBIC24_5Spezies_FISH,14,20,0.2,0.22146083414554596,0.28004589676856995,0.3082831799983978,0.055738821625709534,0.13447125256061554
DH,6,241018_HOBIC24_5Spezies_FISH,14,21,0.21,0.2211735099554062,0.27990293502807617,0.30862748622894287,0.056268613785505295,0.1340274214744568
DH,6,241018_HOBIC24_5Spezies_FISH,14,22,0.22,0.22119739651679993,0.28155580163002014,0.30886486172676086,0.05690361559391022,0.13147835433483124
DH,6,241018_HOBIC24_5Spezies_FISH,14,23,0.23,0.22247286140918732,0.28050941228866577,0.3106444776058197,0.05776015296578407,0.12861312925815582
DH,6,241018_HOBIC24_5Spezies_FISH,14,24,0.24,0.22191394865512848,0.2824886739253998,0.3117133378982544,0.05764389410614967,0.12624013423919678
DH,6,241018_HOBIC24_5Spezies_FISH,14,25,0.25,0.22234049439430237,0.28263312578201294,0.31012144684791565,0.058819808065891266,0.126085102558136
DH,6,241018_HOBIC24_5Spezies_FISH,14,26,0.26,0.22364501655101776,0.2829279899597168,0.31033772230148315,0.05953168869018555,0.12355750054121017
DH,6,241018_HOBIC24_5Spezies_FISH,14,27,0.27,0.22374670207500458,0.28365129232406616,0.3115414083003998,0.05962085351347923,0.12143973261117935
DH,6,241018_HOBIC24_5Spezies_FISH,14,28,0.28,0.22558175027370453,0.2832830846309662,0.30998045206069946,0.061234332621097565,0.11992044001817703
DH,6,241018_HOBIC24_5Spezies_FISH,14,29,0.29,0.22624531388282776,0.28370362520217896,0.31027188897132874,0.06084435060620308,0.11893472075462341
DH,6,241018_HOBIC24_5Spezies_FISH,14,30,0.3,0.22826145589351654,0.2821401357650757,0.3099426329135895,0.06191633641719818,0.1177394762635231
DH,6,241018_HOBIC24_5Spezies_FISH,14,31,0.31,0.23053456842899323,0.28288543224334717,0.3088640570640564,0.06217312812805176,0.11554276943206787
DH,6,241018_HOBIC24_5Spezies_FISH,14,32,0.32,0.23015478253364563,0.284225195646286,0.3077510893344879,0.06283910572528839,0.11502984166145325
DH,6,241018_HOBIC24_5Spezies_FISH,14,33,0.33,0.23042407631874084,0.28334102034568787,0.30864188075065613,0.06395944952964783,0.11363359540700912
DH,6,241018_HOBIC24_5Spezies_FISH,14,34,0.34,0.2327958196401596,0.28198689222335815,0.3081513047218323,0.06368379294872284,0.11338221281766891
DH,6,241018_HOBIC24_5Spezies_FISH,14,35,0.35,0.23285765945911407,0.28259873390197754,0.3060435354709625,0.06495212018489838,0.11354794353246689
DH,6,241018_HOBIC24_5Spezies_FISH,14,36,0.36,0.23444321751594543,0.2827622592449188,0.3049831986427307,0.0645386204123497,0.11327273398637772
DH,6,241018_HOBIC24_5Spezies_FISH,14,37,0.37,0.23541559278964996,0.28121522068977356,0.30537888407707214,0.06551464647054672,0.11247568577528
DH,6,241018_HOBIC24_5Spezies_FISH,14,38,0.38,0.2347670942544937,0.2804604172706604,0.30509883165359497,0.06594027578830719,0.11373337358236313
DH,6,241018_HOBIC24_5Spezies_FISH,14,39,0.39,0.2359938770532608,0.2803702652454376,0.30248942971229553,0.066667340695858,0.11447902768850327
DH,6,241018_HOBIC24_5Spezies_FISH,14,40,0.4,0.234980046749115,0.28236129879951477,0.3011331260204315,0.0670129656791687,0.11451255530118942
DH,6,241018_HOBIC24_5Spezies_FISH,14,41,0.41,0.2346651703119278,0.28235384821891785,0.3000589907169342,0.06778208166360855,0.11513988673686981
DH,6,241018_HOBIC24_5Spezies_FISH,14,42,0.42,0.2335382103919983,0.28253647685050964,0.30007123947143555,0.06760788708925247,0.11624617874622345
DH,6,241018_HOBIC24_5Spezies_FISH,14,43,0.43,0.2323218584060669,0.28340446949005127,0.2990480065345764,0.06843602657318115,0.11678965389728546
DH,6,241018_HOBIC24_5Spezies_FISH,14,44,0.44,0.23159641027450562,0.28366848826408386,0.29820412397384644,0.06877361983060837,0.11775737255811691
DH,6,241018_HOBIC24_5Spezies_FISH,14,45,0.45,0.23115485906600952,0.2848756015300751,0.2976874113082886,0.06824865937232971,0.1180334985256195
DH,6,241018_HOBIC24_5Spezies_FISH,14,46,0.46,0.23160973191261292,0.28359588980674744,0.2974904179573059,0.06879132241010666,0.1185125857591629
DH,6,241018_HOBIC24_5Spezies_FISH,14,47,0.47,0.23127619922161102,0.283377081155777,0.2965075671672821,0.06923053413629532,0.11960870027542114
DH,6,241018_HOBIC24_5Spezies_FISH,14,48,0.48,0.23134642839431763,0.28362491726875305,0.2963484525680542,0.06882353127002716,0.11985675245523453
DH,6,241018_HOBIC24_5Spezies_FISH,14,49,0.49,0.23103117942810059,0.2838651239871979,0.2948448359966278,0.06950969994068146,0.1207491084933281
DH,6,241018_HOBIC24_5Spezies_FISH,14,50,0.5,0.23060190677642822,0.2842589020729065,0.29434633255004883,0.06952780485153198,0.12126503884792328
DH,6,241018_HOBIC24_5Spezies_FISH,14,51,0.51,0.23032225668430328,0.2846806049346924,0.29207661747932434,0.07019851356744766,0.12272205948829651
DH,6,241018_HOBIC24_5Spezies_FISH,14,52,0.52,0.23077985644340515,0.2834130525588989,0.2923985421657562,0.07044988870620728,0.1229587197303772
DH,6,241018_HOBIC24_5Spezies_FISH,14,53,0.53,0.2325139194726944,0.2823936343193054,0.2925393581390381,0.07093539834022522,0.12161768227815628
DH,6,241018_HOBIC24_5Spezies_FISH,14,54,0.54,0.2318599820137024,0.283806711435318,0.291381299495697,0.07108831405639648,0.1218637004494667
DH,6,241018_HOBIC24_5Spezies_FISH,14,55,0.55,0.23415137827396393,0.2821291387081146,0.2897743880748749,0.07146000862121582,0.12248504161834717
DH,6,241018_HOBIC24_5Spezies_FISH,14,56,0.56,0.2344040423631668,0.2820947468280792,0.2899443209171295,0.07207109034061432,0.1214858666062355
DH,6,241018_HOBIC24_5Spezies_FISH,14,57,0.57,0.23554928600788116,0.282033234834671,0.2889140546321869,0.07247495651245117,0.12102855741977692
DH,6,241018_HOBIC24_5Spezies_FISH,14,58,0.58,0.23739619553089142,0.28008008003234863,0.28663796186447144,0.07357752323150635,0.12230825424194336
DH,6,241018_HOBIC24_5Spezies_FISH,14,59,0.59,0.23872753977775574,0.2805134952068329,0.2850317656993866,0.07364210486412048,0.1220850870013237
DH,6,241018_HOBIC24_5Spezies_FISH,14,60,0.6,0.23974335193634033,0.2790023982524872,0.2839701175689697,0.07429779320955276,0.12298626452684402
DH,6,241018_HOBIC24_5Spezies_FISH,14,61,0.61,0.2399698793888092,0.27908197045326233,0.28138187527656555,0.0747101679444313,0.12485607713460922
DH,6,241018_HOBIC24_5Spezies_FISH,14,62,0.62,0.24207942187786102,0.278367817401886,0.27949604392051697,0.07530573755502701,0.12475097179412842
DH,6,241018_HOBIC24_5Spezies_FISH,14,63,0.63,0.24444448947906494,0.27745774388313293,0.2780853509902954,0.07559368759393692,0.12441868335008621
DH,6,241018_HOBIC24_5Spezies_FISH,14,64,0.64,0.2464732825756073,0.27666589617729187,0.27485132217407227,0.07574135065078735,0.12626808881759644
DH,6,241018_HOBIC24_5Spezies_FISH,14,65,0.65,0.24732820689678192,0.2754036486148834,0.2711966335773468,0.07672593742609024,0.12934552133083344
DH,6,241018_HOBIC24_5Spezies_FISH,14,66,0.66,0.249098539352417,0.27494698762893677,0.2709409296512604,0.0772579163312912,0.12775564193725586
DH,6,241018_HOBIC24_5Spezies_FISH,14,67,0.67,0.25001853704452515,0.2731650173664093,0.26915082335472107,0.07822307199239731,0.12944254279136658
DH,6,241018_HOBIC24_5Spezies_FISH,14,68,0.68,0.2511863112449646,0.2723551094532013,0.26646292209625244,0.07871713489294052,0.13127851486206055
DH,6,241018_HOBIC24_5Spezies_FISH,14,69,0.69,0.25414860248565674,0.2710206210613251,0.2640615403652191,0.07844050973653793,0.13232873380184174
DH,6,241018_HOBIC24_5Spezies_FISH,14,70,0.7,0.25575461983680725,0.26971253752708435,0.2605447769165039,0.08008777350187302,0.1339002549648285
DH,6,241018_HOBIC24_5Spezies_FISH,14,71,0.71,0.2586574852466583,0.26967814564704895,0.2567174434661865,0.07957139611244202,0.1353754699230194
DH,6,241018_HOBIC24_5Spezies_FISH,14,72,0.72,0.26162663102149963,0.2661111652851105,0.2544010579586029,0.08038492500782013,0.13747623562812805
DH,6,241018_HOBIC24_5Spezies_FISH,14,73,0.73,0.2642558813095093,0.26576322317123413,0.25127077102661133,0.08021191507577896,0.13849817216396332
DH,6,241018_HOBIC24_5Spezies_FISH,14,74,0.74,0.2665407061576843,0.2643149793148041,0.24772819876670837,0.08108367025852203,0.1403324455022812
DH,6,241018_HOBIC24_5Spezies_FISH,14,75,0.75,0.27138546109199524,0.26048970222473145,0.2445654273033142,0.0815858468413353,0.1419735699892044
DH,6,241018_HOBIC24_5Spezies_FISH,14,76,0.76,0.27301791310310364,0.2590838670730591,0.23989097774028778,0.08233656734228134,0.1456707864999771
DH,6,241018_HOBIC24_5Spezies_FISH,14,77,0.77,0.2759667634963989,0.2562448978424072,0.23535118997097015,0.08250454813241959,0.14993257820606232
DH,6,241018_HOBIC24_5Spezies_FISH,14,78,0.78,0.2786206901073456,0.2529081106185913,0.23196659982204437,0.08333458006381989,0.15316997468471527
DH,6,241018_HOBIC24_5Spezies_FISH,14,79,0.79,0.2810898721218109,0.24982190132141113,0.22656428813934326,0.08361995965242386,0.15890398621559143
DH,6,241018_HOBIC24_5Spezies_FISH,14,80,0.8,0.2828044593334198,0.24775949120521545,0.21970298886299133,0.08420143276453018,0.16553156077861786
DH,6,241018_HOBIC24_5Spezies_FISH,14,81,0.81,0.2829186022281647,0.24582694470882416,0.21478766202926636,0.08397569507360458,0.17249102890491486
DH,6,241018_HOBIC24_5Spezies_FISH,14,82,0.82,0.28025275468826294,0.2436831295490265,0.2076576203107834,0.08485060185194016,0.18355590105056763
DH,6,241018_HOBIC24_5Spezies_FISH,14,83,0.83,0.2769886553287506,0.2421259582042694,0.20137707889080048,0.08488836884498596,0.19461992383003235
DH,6,241018_HOBIC24_5Spezies_FISH,14,84,0.84,0.274002343416214,0.23968714475631714,0.19477209448814392,0.08441662788391113,0.20712178945541382
DH,6,241018_HOBIC24_5Spezies_FISH,14,85,0.85,0.2693837285041809,0.23978470265865326,0.1897801011800766,0.08450579643249512,0.2165456861257553
DH,6,241018_HOBIC24_5Spezies_FISH,14,86,0.86,0.26315927505493164,0.23872961103916168,0.18498201668262482,0.08397113531827927,0.229157954454422
DH,6,241018_HOBIC24_5Spezies_FISH,14,87,0.87,0.2547043263912201,0.23709265887737274,0.18177853524684906,0.08413014560937881,0.2422943264245987
DH,6,241018_HOBIC24_5Spezies_FISH,14,88,0.88,0.24385343492031097,0.23716400563716888,0.17822009325027466,0.08396712690591812,0.2567952871322632
DH,6,241018_HOBIC24_5Spezies_FISH,14,89,0.89,0.23466907441616058,0.2332783341407776,0.17617756128311157,0.08315610140562057,0.2727189064025879
DH,6,241018_HOBIC24_5Spezies_FISH,14,90,0.9,0.22394238412380219,0.2347705215215683,0.17305372655391693,0.08206000179052353,0.28617337346076965
DH,6,241018_HOBIC24_5Spezies_FISH,14,91,0.91,0.2111085057258606,0.2334679663181305,0.16954532265663147,0.0820632055401802,0.30381494760513306
DH,6,241018_HOBIC24_5Spezies_FISH,14,92,0.92,0.20397765934467316,0.22799693048000336,0.16627421975135803,0.08141917735338211,0.32033205032348633
DH,6,241018_HOBIC24_5Spezies_FISH,14,93,0.93,0.1933935433626175,0.22731995582580566,0.16355302929878235,0.07988926023244858,0.3358442485332489
DH,6,241018_HOBIC24_5Spezies_FISH,14,94,0.94,0.18319536745548248,0.222635418176651,0.16147002577781677,0.07946871221065521,0.35323044657707214
DH,6,241018_HOBIC24_5Spezies_FISH,14,95,0.95,0.17819060385227203,0.2214280664920807,0.16082946956157684,0.07828963547945023,0.3612622320652008
DH,6,241018_HOBIC24_5Spezies_FISH,14,96,0.96,0.1717037409543991,0.21813319623470306,0.1588340699672699,0.07789070904254913,0.37343835830688477
DH,6,241018_HOBIC24_5Spezies_FISH,14,97,0.97,0.16695213317871094,0.2170209437608719,0.1559215486049652,0.07715371996164322,0.3829517066478729
DH,6,241018_HOBIC24_5Spezies_FISH,14,98,0.98,0.16256287693977356,0.2179395854473114,0.15621094405651093,0.07676170766353607,0.38652485609054565
DH,6,241018_HOBIC24_5Spezies_FISH,14,99,0.99,0.15994295477867126,0.217067152261734,0.152369886636734,0.07547290623188019,0.3951471447944641
DH,6,241018_HOBIC24_5Spezies_FISH,14,100,1.0,0.15778353810310364,0.21544316411018372,0.15157227218151093,0.07542239129543304,0.3997786045074463
DH,10,241018_HOBIC24_5Spezies_FISH,3,0,0.0,0.2421383261680603,0.19358327984809875,0.24760626256465912,0.08618050813674927,0.23049157857894897
DH,10,241018_HOBIC24_5Spezies_FISH,3,1,0.02564102564102564,0.23625923693180084,0.19682030379772186,0.25238513946533203,0.08767445385456085,0.226860910654068
DH,10,241018_HOBIC24_5Spezies_FISH,3,2,0.05128205128205128,0.22707156836986542,0.20173592865467072,0.26066890358924866,0.08941914886236191,0.2211044877767563
DH,10,241018_HOBIC24_5Spezies_FISH,3,3,0.07692307692307693,0.22070659697055817,0.2071145921945572,0.2682792842388153,0.09124137461185455,0.21265816688537598
DH,10,241018_HOBIC24_5Spezies_FISH,3,4,0.10256410256410256,0.2152237743139267,0.21381257474422455,0.2747766375541687,0.09395290911197662,0.20223413407802582
DH,10,241018_HOBIC24_5Spezies_FISH,3,5,0.1282051282051282,0.21237219870090485,0.21742737293243408,0.28096163272857666,0.09594174474477768,0.19329707324504852
DH,10,241018_HOBIC24_5Spezies_FISH,3,6,0.15384615384615385,0.20908701419830322,0.22188208997249603,0.2883050739765167,0.09803350269794464,0.18269237875938416
DH,10,241018_HOBIC24_5Spezies_FISH,3,7,0.1794871794871795,0.2062973976135254,0.2261059731245041,0.29435598850250244,0.10034674406051636,0.17289391160011292
DH,10,241018_HOBIC24_5Spezies_FISH,3,8,0.20512820512820512,0.20648878812789917,0.2292473167181015,0.29932108521461487,0.10243646055459976,0.16250644624233246
DH,10,241018_HOBIC24_5Spezies_FISH,3,9,0.23076923076923078,0.20907554030418396,0.23006349802017212,0.3011815547943115,0.10457734763622284,0.15510204434394836
DH,10,241018_HOBIC24_5Spezies_FISH,3,10,0.2564102564102564,0.21158941090106964,0.23562279343605042,0.29699626564979553,0.10589901357889175,0.14989246428012848
DH,10,241018_HOBIC24_5Spezies_FISH,3,11,0.28205128205128205,0.21638019382953644,0.23815032839775085,0.28894510865211487,0.10666501522064209,0.14985935389995575
DH,10,241018_HOBIC24_5Spezies_FISH,3,12,0.3076923076923077,0.21740533411502838,0.23938488960266113,0.2841736376285553,0.10886877775192261,0.1501673460006714
DH,10,241018_HOBIC24_5Spezies_FISH,3,13,0.3333333333333333,0.21655476093292236,0.24355396628379822,0.2791997790336609,0.10886704921722412,0.1518244445323944
DH,10,241018_HOBIC24_5Spezies_FISH,3,14,0.358974358974359,0.2178782969713211,0.23945501446723938,0.27235424518585205,0.10940749943256378,0.16090495884418488
